ID	ID	LOCAL_ID	LANGUAGE_ID	PARAMETER_ID	VALUE	FORM	SEGMENTS	COMMENT	SOURCE	COGNACY	LOAN	CONCEPT_NAME	CONCEPT_CONCEPTICON_ID	CONCEPT_CONCEPTICON_GLOSS	LANGUAGE_NAME	LANGUAGE_GLOTTOCODE	LANGUAGE_GLOTTOLOG_NAME	LANGUAGE_ISO639P3CODE	LANGUAGE_MACROAREA	LANGUAGE_FAMILY	DOCULECT	CONCEPT	IPA	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	DUPLICATES	COGIDS	STRUCTURE	ALIGNMENT	TOKENS	CROSSIDS
13706	chuanqiandiannortheastyunnan-Chen-2013-888-564-1		chuanqiandiannortheastyunnan	Chen-2013-888-564	ʂʅ⁵⁵	ʂʅ⁵⁵	ʂ ʅ ⁵⁵		Chen2013			轻	1052	LIGHT (WEIGHT)	Chuanqiandian, Northeast Yunnan	larg1235					chuanqiandiannortheastyunnan	轻	ʂʅ⁵⁵	3 7 8	AXT	SI5	5	5.S.C 5.I.V 5.5.T	1.6 3.0 1.0	0	4274	i n t	ʂ ʅ ⁵⁵	ʂ ʅ ⁵⁵	4274
13710	qiandongeast-Chen-2013-888-564-1		qiandongeast	Chen-2013-888-564	fue²⁴	fue²⁴	f ue ²⁴		Chen2013			轻	1052	LIGHT (WEIGHT)	Qiandong, East	east2370					qiandongeast	轻	fue²⁴	3 7 8	AXT	BY2	9	9.B.C 9.Y.V 9.2.T	1.6 3.0 1.0	0	4274	i n t	f ue ²⁴	f ue ²⁴	4274
13712	qiandongwest-Chen-2013-888-564-1		qiandongwest	Chen-2013-888-564	fʰæ⁴⁴	fʰæ⁴⁴	fʰ æ ⁴⁴		Chen2013			轻	1052	LIGHT (WEIGHT)	Qiandong, West						qiandongwest	轻	fʰæ⁴⁴	3 7 8	AXT	BE5	10	10.B.C 10.E.V 10.5.T	1.6 3.0 1.0	0	4274	i n t	fʰ æ ⁴⁴	fʰ æ ⁴⁴	4274
13713	bahengwest-Chen-2013-888-564-1		bahengwest	Chen-2013-888-564	fai³⁵	fai³⁵	f ai ³⁵		Chen2013			轻	1052	LIGHT (WEIGHT)	Baheng, West	pahn1237					bahengwest	轻	fai³⁵	3 7 8	AXT	BA2	2	2.B.C 2.A.V 2.2.T	1.6 3.0 1.0	0	4275	i n t	f ai ³⁵	f ai ³⁵	4275
13714	bahengeast-Chen-2013-888-564-1		bahengeast	Chen-2013-888-564	fei³⁵	fei³⁵	f ei ³⁵		Chen2013			轻	1052	LIGHT (WEIGHT)	Baheng, East	pahn1237					bahengeast	轻	fei³⁵	3 7 8	AXT	BE2	1	1.B.C 1.E.V 1.2.T	1.6 3.0 1.0	1	4274	i n t	f ei ³⁵	f ei ³⁵	4274
19553	luobuoheeastern-Chen-2013-888-805-1		luobuoheeastern	Chen-2013-888-805	ʂu³³	ʂu³³	ʂ u ³³		Chen2013			输	1660	LOSE	Luobuohe, Eastern	luop1235					luobuoheeastern	输	ʂu³³	3 7 8	AXT	SY4	7	7.S.C 7.Y.V 7.4.T	1.6 3.0 1.0	0	4276	i n t	ʂ u ³³	ʂ u ³³	151
19554	luobuohewestern-Chen-2013-888-805-1		luobuohewestern	Chen-2013-888-805	ntsʰe³⁵	ntsʰe³⁵	ⁿtsʰ e ³⁵		Chen2013			输	1660	LOSE	Luobuohe, Western	luop1235					luobuohewestern	输	ⁿtsʰe³⁵	2 7 8	AXT	CE2	8	8.C.C 8.E.V 8.2.T	1.6 3.0 1.0	0	4278	i n t	ⁿtsʰ e ³⁵	ⁿt sʰ e ³⁵	4278
19555	chuanqiandian-Chen-2013-888-805-1		chuanqiandian	Chen-2013-888-805	ʂu⁴³	ʂu⁴³	ʂ u ⁴³		Chen2013			输	1660	LOSE	Chuanqiandian	chua1256					chuanqiandian	输	ʂu⁴³	3 7 8	AXT	SY3	3	3.S.C 3.Y.V 3.3.T	1.6 3.0 1.0	0	4276	i n t	ʂ u ⁴³	ʂ u ⁴³	151
19556	chuanqiandiancentralguizhou-Chen-2013-888-805-1		chuanqiandiancentralguizhou	Chen-2013-888-805	ʂɯ⁴³	ʂɯ⁴³	ʂ ɯ ⁴³		Chen2013			输	1660	LOSE	Chuanqiandian, Central Guizhou	nort2749					chuanqiandiancentralguizhou	输	ʂɯ⁴³	3 7 8	AXT	SI3	4	4.S.C 4.I.V 4.3.T	1.6 3.0 1.0	0	4276	i n t	ʂ ɯ ⁴³	ʂ ɯ ⁴³	151
19557	chuanqiandiansouthernguizhou-Chen-2013-888-805-1		chuanqiandiansouthernguizhou	Chen-2013-888-805	ʂəu²²	ʂəu²²	ʂ əu ²²		Chen2013			输	1660	LOSE	Chuanqiandian, Southern Guizhou	cent1394					chuanqiandiansouthernguizhou	输	ʂəu²²	3 7 8	AXT	SE1	6	6.S.C 6.E.V 6.1.T	1.6 3.0 1.0	1	4276	i n t	ʂ əu ²²	ʂ əu ²²	151
19558	chuanqiandiannortheastyunnan-Chen-2013-888-805-1		chuanqiandiannortheastyunnan	Chen-2013-888-805	ʂu⁵⁵	ʂu⁵⁵	ʂ u ⁵⁵		Chen2013			输	1660	LOSE	Chuanqiandian, Northeast Yunnan	larg1235					chuanqiandiannortheastyunnan	输	ʂu⁵⁵	3 7 8	AXT	SY5	5	5.S.C 5.Y.V 5.5.T	1.6 3.0 1.0	0	4276	i n t	ʂ u ⁵⁵	ʂ u ⁵⁵	151
19562	qiandongeast-Chen-2013-888-805-1		qiandongeast	Chen-2013-888-805	ɕy²⁴	ɕy²⁴	ɕ y ²⁴		Chen2013			输	1660	LOSE	Qiandong, East	east2370					qiandongeast	输	ɕy²⁴	3 7 8	AXT	SY2	9	9.S.C 9.Y.V 9.2.T	1.6 3.0 1.0	1	4276	i n t	ɕ y ²⁴	ɕ y ²⁴	151
19564	qiandongwest-Chen-2013-888-805-1		qiandongwest	Chen-2013-888-805	kɔ²²	kɔ²²	k ɔ ²²		Chen2013			输	1660	LOSE	Qiandong, West						qiandongwest	输	kɔ²²	1 7 8	AXT	KU1	10	10.K.C 10.U.V 10.1.T	1.6 3.0 1.0	0	4277	i n t	k ɔ ²²	k ɔ ²²	4277
19565	bahengwest-Chen-2013-888-805-1		bahengwest	Chen-2013-888-805	tai³⁵ʔa³¹tu⁵⁵	tai³⁵ʔa³¹tu⁵⁵	t ai ³⁵ + ʔ a ³¹ + t u ⁵⁵		Chen2013			输	1660	LOSE	Baheng, West	pahn1237					bahengwest	输	tai³⁵+ʔa³¹+tu⁵⁵	1 7 8 9 1 7 8 9 1 7 8	AXT_AXT_AXT	TA2_HA3_TY5	2	2.T.C 2.A.V 2.2.T 2._._ 2.H.C 2.A.V 2.3.T 2._._ 2.T.C 2.Y.V 2.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	4281 4280 4279	i n t + i n t + i n t	t ai ³⁵ + ʔ a ³¹ + t u ⁵⁵	t ai ³⁵ + ʔ a ³¹ + t u ⁵⁵	4281 4280 4279
19566	bahengeast-Chen-2013-888-805-1		bahengeast	Chen-2013-888-805	ɕi⁵⁵	ɕi⁵⁵	ɕ i ⁵⁵		Chen2013			输	1660	LOSE	Baheng, East	pahn1237					bahengeast	输	ɕi⁵⁵	3 7 8	AXT	SI5	1	1.S.C 1.I.V 1.5.T	1.6 3.0 1.0	1	4276	i n t	ɕ i ⁵⁵	ɕ i ⁵⁵	151
14899	luobuoheeastern-Chen-2013-888-613-1		luobuoheeastern	Chen-2013-888-613	mbja³³	mbja³³	ⁿb j a ³³		Chen2013			辣	544	SPICY	Luobuohe, Eastern	luop1235					luobuoheeastern	辣	ⁿbja³³	1 6 7 8	ACXT	PJA4	7	7.P.C 7.J.C 7.A.V 7.4.T	1.6 1.2 3.0 1.0	0	4282	i m n t	ⁿb j a ³³	ⁿb j a ³³	4282
14900	luobuohewestern-Chen-2013-888-613-1		luobuohewestern	Chen-2013-888-613	mba³¹	mba³¹	ⁿb a ³¹		Chen2013			辣	544	SPICY	Luobuohe, Western	luop1235					luobuohewestern	辣	ⁿba³¹	1 7 8	AXT	PA3	8	8.P.C 8.A.V 8.3.T	1.6 3.0 1.0	0	4282	i n t	ⁿb - a ³¹	ⁿb a ³¹	4282
14901	chuanqiandian-Chen-2013-888-613-1		chuanqiandian	Chen-2013-888-613	ntʂi²⁴	ntʂi²⁴	ⁿtʂ i ²⁴		Chen2013			辣	544	SPICY	Chuanqiandian	chua1256					chuanqiandian	辣	ⁿtʂi²⁴	1 7 8	AXT	TI2	3	3.T.C 3.I.V 3.2.T	1.6 3.0 1.0	0	4284	i n t	ⁿtʂ i ²⁴	ⁿt ʂ i ²⁴	4284
14902	chuanqiandiancentralguizhou-Chen-2013-888-613-1		chuanqiandiancentralguizhou	Chen-2013-888-613	mpla⁵⁵	mpla⁵⁵	ⁿp l a ⁵⁵		Chen2013			辣	544	SPICY	Chuanqiandian, Central Guizhou	nort2749					chuanqiandiancentralguizhou	辣	ⁿpla⁵⁵	1 5 7 8	ACXT	PLA5	4	4.P.C 4.L.C 4.A.V 4.5.T	1.6 1.2 3.0 1.0	0	4282	i m n t	ⁿp l a ⁵⁵	ⁿp l a ⁵⁵	4282
14903	chuanqiandiansouthernguizhou-Chen-2013-888-613-1		chuanqiandiansouthernguizhou	Chen-2013-888-613	mpʐɪ²¹	mpʐɪ²¹	ⁿp ʐ ɪ ²¹		Chen2013			辣	544	SPICY	Chuanqiandian, Southern Guizhou	cent1394					chuanqiandiansouthernguizhou	辣	ⁿpʐɪ²¹	1 3 7 8	ACXT	PSI3	6	6.P.C 6.S.C 6.I.V 6.3.T	1.6 1.2 3.0 1.0	0	4282	i m n t	ⁿp ʐ ɪ ²¹	ⁿp ʐ ɪ ²¹	4282
14904	chuanqiandiannortheastyunnan-Chen-2013-888-613-1		chuanqiandiannortheastyunnan	Chen-2013-888-613	mbɦɯ³¹	mbɦɯ³¹	ⁿbʰ ɯ ³¹		Chen2013			辣	544	SPICY	Chuanqiandian, Northeast Yunnan	larg1235					chuanqiandiannortheastyunnan	辣	ⁿbʰɯ³¹	1 7 8	AXT	PI3	5	5.P.C 5.I.V 5.3.T	1.6 3.0 1.0	0	4282	i n t	ⁿbʰ - ɯ ³¹	ⁿbʰ ɯ ³¹	4282
14908	qiandongeast-Chen-2013-888-613-1		qiandongeast	Chen-2013-888-613	nja¹³	nja¹³	n j a ¹³		Chen2013			辣	544	SPICY	Qiandong, East	east2370					qiandongeast	辣	nja¹³	4 6 7 8	ACXT	NJA2	9	9.N.C 9.J.C 9.A.V 9.2.T	1.6 1.2 3.0 1.0	0	4283	i m n t	n j a ¹³	n j a ¹³	4283
14910	qiandongwest-Chen-2013-888-613-1		qiandongwest	Chen-2013-888-613	mja⁵³	mja⁵³	m j a ⁵³		Chen2013			辣	544	SPICY	Qiandong, West						qiandongwest	辣	mja⁵³	4 6 7 8	ACXT	MJA3	10	10.M.C 10.J.C 10.A.V 10.3.T	1.6 1.2 3.0 1.0	0	4283	i m n t	m j a ⁵³	m j a ⁵³	4283
14911	bahengwest-Chen-2013-888-613-1		bahengwest	Chen-2013-888-613	ni⁴²	ni⁴²	n i ⁴²		Chen2013			辣	544	SPICY	Baheng, West	pahn1237					bahengwest	辣	ni⁴²	4 7 8	AXT	NI3	2	2.N.C 2.I.V 2.3.T	1.6 3.0 1.0	0	4285	i n t	n i ⁴²	n i ⁴²	4285
14912	bahengeast-Chen-2013-888-613-1		bahengeast	Chen-2013-888-613	mpʰje³¹	mpʰje³¹	ⁿpʰ j e ³¹		Chen2013			辣	544	SPICY	Baheng, East	pahn1237					bahengeast	辣	ⁿpʰje³¹	1 6 7 8	ACXT	PJE3	1	1.P.C 1.J.C 1.E.V 1.3.T	1.6 1.2 3.0 1.0	0	4282	i m n t	ⁿpʰ j e ³¹	ⁿpʰ j e ³¹	4282
5701	luobuoheeastern-Chen-2013-888-234-1		luobuoheeastern	Chen-2013-888-234	ʔa⁰²mbja³³	ʔa⁰²mbja³³	ʔ a ²/⁰ + ⁿb j a ³³		Chen2013			辣椒	919	CHILI PEPPER	Luobuohe, Eastern	luop1235					luobuoheeastern	辣椒	ʔa²/⁰+ⁿbja³³	1 7 8 9 1 6 7 8	AXT_ACXT	HA6_PJA4	7	7.H.C 7.A.V 7.6.T 7._._ 7.P.C 7.J.C 7.A.V 7.4.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0	0	4289 4286	i n t + i m n t	ʔ a ²/⁰ + ⁿb j a ³³	ʔ a ² / ⁰ +ⁿ b j a ³³	4289 4286
5702	luobuohewestern-Chen-2013-888-234-1		luobuohewestern	Chen-2013-888-234	ʔa⁰²mba⁵⁵	ʔa⁰²mba⁵⁵	ʔ a ²/⁰ + ⁿb a ⁵⁵		Chen2013			辣椒	919	CHILI PEPPER	Luobuohe, Western	luop1235					luobuohewestern	辣椒	ʔa²/⁰+ⁿba⁵⁵	1 7 8 9 1 7 8	AXT_AXT	HA6_PA5	8	8.H.C 8.A.V 8.6.T 8._._ 8.P.C 8.A.V 8.5.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	4289 4286	i n t + i n t	ʔ a ²/⁰ + ⁿb - a ⁵⁵	ʔ a ² / ⁰ +ⁿ b a ⁵⁵	4289 4286
5703	chuanqiandian-Chen-2013-888-234-1		chuanqiandian	Chen-2013-888-234	qʰo⁴³	qʰo⁴³	qʰ o ⁴³		Chen2013			辣椒	919	CHILI PEPPER	Chuanqiandian	chua1256					chuanqiandian	辣椒	qʰo⁴³	1 7 8	AXT	KU3	3	3.K.C 3.U.V 3.3.T	1.6 3.0 1.0	0	4290	i n t	qʰ o ⁴³	qʰ o ⁴³	4290
5704	chuanqiandiancentralguizhou-Chen-2013-888-234-1		chuanqiandiancentralguizhou	Chen-2013-888-234	ku¹³ʂa⁴²	ku¹³ʂa⁴²	k u ¹³ + ʂ a ⁴²		Chen2013			辣椒	919	CHILI PEPPER	Chuanqiandian, Central Guizhou	nort2749					chuanqiandiancentralguizhou	辣椒	ku¹³+ʂa⁴²	1 7 8 9 3 7 8	AXT_AXT	KY2_SA3	4	4.K.C 4.Y.V 4.2.T 4._._ 4.S.C 4.A.V 4.3.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	4290 4287	i n t + i n t	k u ¹³ + ʂ a ⁴²	k u ¹³ + ʂ a ⁴²	4290 4287
5705	chuanqiandiansouthernguizhou-Chen-2013-888-234-1		chuanqiandiansouthernguizhou	Chen-2013-888-234	pu⁴²mpʐɪ²¹	pu⁴²mpʐɪ²¹	p u ⁴² + ⁿp ʐ ɪ ²¹		Chen2013			辣椒	919	CHILI PEPPER	Chuanqiandian, Southern Guizhou	cent1394					chuanqiandiansouthernguizhou	辣椒	pu⁴²+ⁿpʐɪ²¹	1 7 8 9 1 3 7 8	AXT_ACXT	PY3_PSI3	6	6.P.C 6.Y.V 6.3.T 6._._ 6.P.C 6.S.C 6.I.V 6.3.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0	0	4288 4286	i n t + i m n t	p - u ⁴² + ⁿp ʐ ɪ ²¹	p u ⁴² +ⁿ p ʐ ɪ ²¹	627 4286
5706	chuanqiandiannortheastyunnan-Chen-2013-888-234-1		chuanqiandiannortheastyunnan	Chen-2013-888-234	ki³³ʂa³³	ki³³ʂa³³	k i ³³ + ʂ a ³³		Chen2013			辣椒	919	CHILI PEPPER	Chuanqiandian, Northeast Yunnan	larg1235					chuanqiandiannortheastyunnan	辣椒	ki³³+ʂa³³	1 7 8 9 3 7 8	AXT_AXT	KI4_SA4	5	5.K.C 5.I.V 5.4.T 5._._ 5.S.C 5.A.V 5.4.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	4292 4287	i n t + i n t	k i ³³ + ʂ a ³³	k i ³³ + ʂ a ³³	4292 4287
5710	qiandongeast-Chen-2013-888-234-1		qiandongeast	Chen-2013-888-234	tsen³³nja¹³	tsen³³nja¹³	ts e n ³³ + nʲ a ¹³		Chen2013			辣椒	919	CHILI PEPPER	Qiandong, East	east2370					qiandongeast	辣椒	tsen³³+nʲa¹³	2 7 4 8 9 4 7 8	AXLT_AXT	CEN4_NA2	9	9.C.C 9.E.V 9.N.c 9.4.T 9._._ 9.N.C 9.A.V 9.2.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	0	4291 4287	i n c t + i n t	ts e n ³³ + nʲ a ¹³	t s e n ³³ + nʲ a ¹³	4291 4287
5712	qiandongwest-Chen-2013-888-234-1		qiandongwest	Chen-2013-888-234	pei¹³mja⁵³	pei¹³mja⁵³	p ei ¹³ + m j a ⁵³		Chen2013			辣椒	919	CHILI PEPPER	Qiandong, West						qiandongwest	辣椒	pei¹³+mja⁵³	1 7 8 9 4 6 7 8	AXT_ACXT	PE2_MJA3	10	10.P.C 10.E.V 10.2.T 10._._ 10.M.C 10.J.C 10.A.V 10.3.T	1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0	0	4288 4286	i n t + i m n t	p - ei ¹³ + m j a ⁵³	p ei ¹³ + m j a ⁵³	627 4286
5713	bahengwest-Chen-2013-888-234-1		bahengwest	Chen-2013-888-234	ljaŋ⁵⁵	ljaŋ⁵⁵	l j a ŋ ⁵⁵		Chen2013			辣椒	919	CHILI PEPPER	Baheng, West	pahn1237					bahengwest	辣椒	ljaŋ⁵⁵	5 6 7 4 8	ACXLT	LJAN5	2	2.L.C 2.J.C 2.A.V 2.N.c 2.5.T	1.6 1.2 3.0 1.1 1.0	0	4293	i m n c t	l j a ŋ ⁵⁵	l j a ŋ ⁵⁵	4293
5714	bahengeast-Chen-2013-888-234-1		bahengeast	Chen-2013-888-234	pjei³¹³tai³¹	pjei³¹³tai³¹	p j ei ³¹³ + t ai ³¹		Chen2013			辣椒	919	CHILI PEPPER	Baheng, East	pahn1237					bahengeast	辣椒	pjei³¹³+tai³¹	1 6 7 8 9 1 7 8	ACXT_AXT	PJE6_TA3	1	1.P.C 1.J.C 1.E.V 1.6.T 1._._ 1.T.C 1.A.V 1.3.T	1.6 1.2 3.0 1.0 0.0 1.6 3.0 1.0	0	4288 4287	i m n t + i n t	p j ei ³¹³ + t ai ³¹	p j ei ³¹³ + t ai ³¹	627 4287
2041	luobuohewestern-Chen-2013-888-84-1		luobuohewestern	Chen-2013-888-84	mben⁵⁵	mben⁵⁵	ⁿb e n ⁵⁵		Chen2013			辫子	333	PLAIT	Luobuohe, Western	luop1235					luobuohewestern	辫子	ⁿben⁵⁵	1 7 4 8	AXLT	PEN5	8	8.P.C 8.E.V 8.N.c 8.5.T	1.6 3.0 1.1 1.0	0	4295	i n c t	ⁿb e n ⁵⁵	ⁿb e n ⁵⁵	4295
2042	chuanqiandian-Chen-2013-888-84-1		chuanqiandian	Chen-2013-888-84	mau³¹tua²⁴	mau³¹tua²⁴	m au ³¹ + t ua ²⁴		Chen2013			辫子	333	PLAIT	Chuanqiandian	chua1256					chuanqiandian	辫子	mau³¹+tua²⁴	4 7 8 9 1 7 8	AXT_AXT	MA3_TY2	3	3.M.C 3.A.V 3.3.T 3._._ 3.T.C 3.Y.V 3.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	4303 4294	i n t + i n t	m au ³¹ + t ua ²⁴	m au ³¹ + t ua ²⁴	4303 4294
2043	chuanqiandiansouthernguizhou-Chen-2013-888-84-1		chuanqiandiansouthernguizhou	Chen-2013-888-84	mpin¹¹	mpin¹¹	ⁿp i n ¹¹		Chen2013			辫子	333	PLAIT	Chuanqiandian, Southern Guizhou	cent1394					chuanqiandiansouthernguizhou	辫子	ⁿpin¹¹	1 7 4 8	AXLT	PIN1	6	6.P.C 6.I.V 6.N.c 6.1.T	1.6 3.0 1.1 1.0	0	4295	i n c t	ⁿp i n ¹¹	ⁿp i n ¹¹	4295
2044	chuanqiandiannortheastyunnan-Chen-2013-888-84-1		chuanqiandiannortheastyunnan	Chen-2013-888-84	ndzie³³	ndzie³³	ⁿdz i e ³³		Chen2013			辫子	333	PLAIT	Chuanqiandian, Northeast Yunnan	larg1235					chuanqiandiannortheastyunnan	辫子	ⁿdzie³³	2 7 7 8	AXYT	CIE4	5	5.C.C 5.I.V 5.E.V 5.4.T	1.6 3.0 3.0 1.0	0	4301	i m n t	ⁿdz i e ³³	ⁿd z ie ³³	4301
2049	qiandongwest-Chen-2013-888-84-1		qiandongwest	Chen-2013-888-84	pjɔ⁴⁴me²¹	pjɔ⁴⁴me²¹	p j ɔ ⁴⁴ + m e ²¹		Chen2013			辫子	333	PLAIT	Qiandong, West						qiandongwest	辫子	pjɔ⁴⁴+me²¹	1 6 7 8 9 4 7 8	ACXT_AXT	PJU5_ME3	10	10.P.C 10.J.C 10.U.V 10.5.T 10._._ 10.M.C 10.E.V 10.3.T	1.6 1.2 3.0 1.0 0.0 1.6 3.0 1.0	0	4296 4298	i m n t + i n t	p j ɔ ⁴⁴ + m e ²¹	p j ɔ ⁴⁴ + m e ²¹	4296 4298
2050	bahengwest-Chen-2013-888-84-1		bahengwest	Chen-2013-888-84	qeŋ³⁵ti³⁵	qeŋ³⁵ti³⁵	q e ŋ ³⁵ + t i ³⁵		Chen2013			辫子	333	PLAIT	Baheng, West	pahn1237					bahengwest	辫子	qeŋ³⁵+ti³⁵	1 7 4 8 9 1 7 8	AXLT_AXT	KEN2_TI2	2	2.K.C 2.E.V 2.N.c 2.2.T 2._._ 2.T.C 2.I.V 2.2.T	1.6 3.0 1.1 1.0 0.0 1.6 3.0 1.0	0	4302 4294	i n c t + i n t	q e ŋ ³⁵ + t i ³⁵	q e ŋ ³⁵ + t i ³⁵	4302 4294
2051	bahengeast-Chen-2013-888-84-1		bahengeast	Chen-2013-888-84	tei³³tsei³¹³pi³⁵	tei³³tsei³¹³pi³⁵	t ei ³³ + ts ei ³¹³ + p i ³⁵		Chen2013			辫子	333	PLAIT	Baheng, East	pahn1237					bahengeast	辫子	tei³³+tsei³¹³+pi³⁵	1 7 8 9 2 7 8 9 1 7 8	AXT_AXT_AXT	TE4_CE6_PI2	1	1.T.C 1.E.V 1.4.T 1._._ 1.C.C 1.E.V 1.6.T 1._._ 1.P.C 1.I.V 1.2.T	1.6 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 3.0 1.0	0	4304 4294 4297	i n t + i n t + i n t	t ei ³³ + ts ei ³¹³ + p - i ³⁵	t ei ³³ + t s ei ³¹³ + p i ³⁵	4304 4294 4297
2040	luobuoheeastern-Chen-2013-888-84-1		luobuoheeastern	Chen-2013-888-84	mbja³³tə⁰²pləu³¹χu⁵⁵	mbja³³tə⁰²pləu³¹χu⁵⁵	ⁿb j a ³³ + t ə ²/⁰ + p l əu ³¹ + χ u ⁵⁵		Chen2013			辫子	333	PLAIT	Luobuohe, Eastern	luop1235					luobuoheeastern	辫子	ⁿbja³³+tə²/⁰+pləu³¹+χu⁵⁵	1 6 7 8 9 1 7 8 9 1 5 7 8 9 3 7 8	ACXT_AXT_ACXT_AXT	PJA4_TE6_PLE3_GY5	7	7.P.C 7.J.C 7.A.V 7.4.T 7._._ 7.T.C 7.E.V 7.6.T 7._._ 7.P.C 7.L.C 7.E.V 7.3.T 7._._ 7.G.C 7.Y.V 7.5.T	1.6 1.2 3.0 1.0 0.0 1.6 3.0 1.0 0.0 1.6 1.2 3.0 1.0 0.0 1.6 3.0 1.0	0	4296 4294 4297 4300	i m n t + i n t + i m n t + i n t	ⁿb j a ³³ + t ə ²/⁰ + p l əu ³¹ + χ u ⁵⁵	ⁿb j a ³³ + t ə ² / ⁰ + p l əu ³¹ + χ u ⁵⁵	4296 4294 4297 4300
17298	luobuoheeastern-Chen-2013-888-712-1		luobuoheeastern	Chen-2013-888-712	qwa²⁴	qwa²⁴	qʷ a ²⁴		Chen2013			过（桥）	1367	CROSS	Luobuohe, Eastern	luop1235					luobuoheeastern	过（桥）	qʷa²⁴	1 7 8	AXT	KA2	7	7.K.C 7.A.V 7.2.T	1.6 3.0 1.0	0	4305	i n t	qʷ - a ²⁴	qʷ a ²⁴	4305
17300	chuanqiandian-Chen-2013-888-712-1		chuanqiandian	Chen-2013-888-712	tɬua⁴⁴	tɬua⁴⁴	tɬ ua ⁴⁴		Chen2013			过（桥）	1367	CROSS	Chuanqiandian	chua1256					chuanqiandian	过（桥）	tɬua⁴⁴	1 7 8	AXT	TY5	3	3.T.C 3.Y.V 3.5.T	1.6 3.0 1.0	0	4306	i n t	tɬ ua ⁴⁴	t ɬ ua ⁴⁴	4306
17301	chuanqiandiancentralguizhou-Chen-2013-888-712-1		chuanqiandiancentralguizhou	Chen-2013-888-712	ku⁴²	ku⁴²	k u ⁴²		Chen2013			过（桥）	1367	CROSS	Chuanqiandian, Central Guizhou	nort2749					chuanqiandiancentralguizhou	过（桥）	ku⁴²	1 7 8	AXT	KY3	4	4.K.C 4.Y.V 4.3.T	1.6 3.0 1.0	0	4305	i n t	k - u ⁴²	k u ⁴²	4305
17302	chuanqiandiansouthernguizhou-Chen-2013-888-712-1		chuanqiandiansouthernguizhou	Chen-2013-888-712	kwo¹³; ɭə²¹ʔoŋ³²	kwo¹³	k w o ¹³		Chen2013			过（桥）	1367	CROSS	Chuanqiandian, Southern Guizhou	cent1394					chuanqiandiansouthernguizhou	过（桥）	kwo¹³	1 6 7 8	ACXT	KWU2	6	6.K.C 6.W.C 6.U.V 6.2.T	1.6 1.2 3.0 1.0	1	4305	i m n t	k w o ¹³	k w o ¹³	4305
17309	qiandongwest-Chen-2013-888-712-1		qiandongwest	Chen-2013-888-712	tju⁵⁵	tju⁵⁵	t j u ⁵⁵		Chen2013			过（桥）	1367	CROSS	Qiandong, West						qiandongwest	过（桥）	tju⁵⁵	1 6 7 8	ACXT	TJY5	10	10.T.C 10.J.C 10.Y.V 10.5.T	1.6 1.2 3.0 1.0	0	4308	i m n t	t j u ⁵⁵	t j u ⁵⁵	4308
17310	bahengwest-Chen-2013-888-712-1		bahengwest	Chen-2013-888-712	kwa⁵⁵	kwa⁵⁵	k w a ⁵⁵		Chen2013			过（桥）	1367	CROSS	Baheng, West	pahn1237					bahengwest	过（桥）	kwa⁵⁵	1 6 7 8	ACXT	KWA5	2	2.K.C 2.W.C 2.A.V 2.5.T	1.6 1.2 3.0 1.0	0	4305	i m n t	k w a ⁵⁵	k w a ⁵⁵	4305
17311	bahengeast-Chen-2013-888-712-1		bahengeast	Chen-2013-888-712	kwa⁵⁵	kwa⁵⁵	k w a ⁵⁵		Chen2013			过（桥）	1367	CROSS	Baheng, East	pahn1237					bahengeast	过（桥）	kwa⁵⁵	1 6 7 8	ACXT	KWA5	1	1.K.C 1.W.C 1.A.V 1.5.T	1.6 1.2 3.0 1.0	0	4305	i m n t	k w a ⁵⁵	k w a ⁵⁵	4305
17307	qiandongeast-Chen-2013-888-712-1		qiandongeast	Chen-2013-888-712	so¹³	so¹³	s o ¹³		Chen2013			过（桥）	1367	CROSS	Qiandong, East	east2370					qiandongeast	过（桥）	so¹³	3 7 8	AXT	SU2	9	9.S.C 9.U.V 9.2.T	1.6 3.0 1.0	0	4305	i n t	s - o ¹³	s o ¹³	4305
17299	luobuohewestern-Chen-2013-888-712-1		luobuohewestern	Chen-2013-888-712	qwɑ³⁵	qwɑ³⁵	qʷ ɑ ³⁵		Chen2013			过（桥）	1367	CROSS	Luobuohe, Western	luop1235					luobuohewestern	过（桥）	qʷɑ³⁵	1 7 8	AXT	KA2	8	8.K.C 8.A.V 8.2.T	1.6 3.0 1.0	0	4305	i n t	qʷ - ɑ ³⁵	qʷ ɑ ³⁵	4305
